PNLL code
PG
  0.12475309510033646       0.63879110078588419        1.4905838953733141        2.5653157283115897        3.7178695788679970        4.7926014118062721        5.6443942063937023        6.1584322120792505     
WPG
  0.31801882594349357       0.69863062413641985       0.98553849407226335        1.1394047094376138        1.1394047094376138       0.98553849407226335       0.69863062413641985       0.31801882594349357     
EKemin,pmin,E2check
  0.78158290669833164        1.1872859246356673       0.78308632876151374     
   9.0436055743778263E-003   168.70128309071993       0.78158290670808406        0.0000000000000000     
   9.0436055743728389E-003   173.51151428567510       0.78158290670868558        0.0000000000000000     
   9.0436055743675428E-003   179.21717259971467       0.78158290670932418        0.0000000000000000     
   9.0436055743619171E-003   184.74855410257393       0.78158290671000252        0.0000000000000000     
   9.0436055743559462E-003   190.12087093864642       0.78158290671072239        0.0000000000000000     
   9.0436055743496075E-003   196.28273414966100       0.78158290671148711        0.0000000000000000     
   9.0436055743428785E-003   202.25932268340316       0.78158290671229846        0.0000000000000000     
   9.0436055743357315E-003   208.50671285047707       0.78158290671316022        0.0000000000000000     
   9.0436055743281438E-003   215.00185259717983       0.78158290671407504        0.0000000000000000     
   9.0436055743200894E-003   221.30932458732153       0.78158290671504649        0.0000000000000000     
   9.0436055743115390E-003   227.84799625205079       0.78158290671607766        0.0000000000000000     
   9.0436055743024612E-003   235.38086446787648       0.78158290671717234        0.0000000000000000     
   9.0436055742928213E-003   242.30522945748888       0.78158290671833475        0.0000000000000000     
   9.0436055742825865E-003   249.77823924437158       0.78158290671956909        0.0000000000000000     
   9.0436055742717219E-003   257.03847926433434       0.78158290672087916        0.0000000000000000     
   9.0436055742601860E-003   265.49445512655814       0.78158290672227027        0.0000000000000000     
   9.0436055742479388E-003   273.69526373905836       0.78158290672374731        0.0000000000000000     
   9.0436055742349353E-003   281.66319613121772       0.78158290672531516        0.0000000000000000     
   9.0436055742211321E-003   291.64137899775386       0.78158290672697983        0.0000000000000000     
   9.0436055742064737E-003   300.68439156868652       0.78158290672874753        0.0000000000000000     
   9.0436055741909133E-003   309.76966012387277       0.78158290673062403        0.0000000000000000     
   9.0436055741743918E-003   319.47441391290488       0.78158290673261621        0.0000000000000000     
   9.0436055741568502E-003   328.90234117887235       0.78158290673473141        0.0000000000000000     
   9.0436055741382297E-003   339.17239725431182       0.78158290673697717        0.0000000000000000     
   9.0436055741184573E-003   349.41755160810948       0.78158290673936126        0.0000000000000000     
   9.0436055740974637E-003   360.15761395063890       0.78158290674189279        0.0000000000000000     
   9.0436055740751777E-003   371.35248337053139       0.78158290674458020        0.0000000000000000     
   9.0436055740515178E-003   382.47792009216806       0.78158290674743347        0.0000000000000000     
   9.0436055740263973E-003   394.48885202909440       0.78158290675046282        0.0000000000000000     
   9.0436055739997242E-003   406.39253613203419       0.78158290675367936        0.0000000000000000     
   9.0436055739714083E-003   418.87075107747631       0.78158290675709396        0.0000000000000000     
   9.0436055739413455E-003   431.87808290641146       0.78158290676071906        0.0000000000000000     
   9.0436055739094266E-003   445.37274015991443       0.78158290676456821        0.0000000000000000     
   9.0436055738755388E-003   459.11129762935337       0.78158290676865494        0.0000000000000000     
   9.0436055738395624E-003   473.07612972331049       0.78158290677299325        0.0000000000000000     
   9.0436055738013638E-003   487.63977819241910       0.78158290677759956        0.0000000000000000     
   9.0436055737608077E-003   502.75657944188379       0.78158290678249009        0.0000000000000000     
   9.0436055737177518E-003   518.38475407300723       0.78158290678768216        0.0000000000000000     
